Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_seconds,SessionType,Year,Race,pirelliCompound
0 days 00:29:38.904000,ZHO,24,,4.0,2.0,0 days 00:27:39.183000,,,0 days 00:00:52.687000,0 days 00:00:28.596000,,0 days 00:29:10.439000,0 days 00:29:38.956000,169.0,211.0,280.0,140.0,False,SOFT,1.0,True,Alfa Romeo,0 days 00:20:09.174000,,1,,,,False,False,,FP3,2022,Bahrain Grand Prix,C3
0 days 00:31:14.222000,ZHO,24,0 days 00:01:35.318000,5.0,2.0,,,0 days 00:00:30.420000,0 days 00:00:41.163000,0 days 00:00:23.735000,0 days 00:30:09.324000,0 days 00:30:50.487000,0 days 00:31:14.222000,236.0,266.0,286.0,308.0,True,SOFT,2.0,True,Alfa Romeo,0 days 00:29:38.904000,,1,,,,False,True,95.318,FP3,2022,Bahrain Grand Prix,C3
0 days 00:33:26.253000,ZHO,24,0 days 00:02:12.031000,6.0,2.0,,,0 days 00:00:42.325000,0 days 00:01:01.616000,0 days 00:00:28.090000,0 days 00:31:56.547000,0 days 00:32:58.163000,0 days 00:33:26.253000,180.0,153.0,281.0,263.0,False,SOFT,3.0,True,Alfa Romeo,0 days 00:31:14.222000,,1,,,,False,True,132.031,FP3,2022,Bahrain Grand Prix,C3
0 days 00:35:01.619000,ZHO,24,0 days 00:01:35.366000,7.0,2.0,,,0 days 00:00:30.501000,0 days 00:00:41.236000,0 days 00:00:23.629000,0 days 00:33:56.754000,0 days 00:34:37.990000,0 days 00:35:01.619000,236.0,267.0,283.0,309.0,False,SOFT,4.0,True,Alfa Romeo,0 days 00:33:26.253000,,1,,,,False,True,95.366,FP3,2022,Bahrain Grand Prix,C3
0 days 00:37:13.555000,ZHO,24,0 days 00:02:11.936000,8.0,2.0,,0 days 00:37:11.614000,0 days 00:00:40.367000,0 days 00:00:55.613000,0 days 00:00:35.956000,0 days 00:35:41.986000,0 days 00:36:37.599000,0 days 00:37:13.555000,170.0,199.0,,288.0,False,SOFT,5.0,True,Alfa Romeo,0 days 00:35:01.619000,,1,,,,False,False,131.936,FP3,2022,Bahrain Grand Prix,C3
0 days 00:39:36.705000,ZHO,24,0 days 00:02:23.150000,9.0,3.0,0 days 00:37:32.017000,0 days 00:39:34.867000,0 days 00:01:07.085000,0 days 00:00:47.568000,0 days 00:00:28.497000,0 days 00:38:20.640000,0 days 00:39:08.208000,0 days 00:39:36.705000,214.0,223.0,,185.0,False,SOFT,6.0,False,Alfa Romeo,0 days 00:37:13.555000,,1,,,,False,False,143.15,FP3,2022,Bahrain Grand Prix,C3
0 days 00:56:33.549000,ZHO,24,,10.0,4.0,0 days 00:54:32.411000,,,0 days 00:00:54.172000,0 days 00:00:28.016000,,0 days 00:56:05.656000,0 days 00:56:33.613000,158.0,183.0,281.0,136.0,False,SOFT,1.0,True,Alfa Romeo,0 days 00:39:36.705000,,12,,,,False,False,,FP3,2022,Bahrain Grand Prix,C3
0 days 00:58:07.429000,ZHO,24,0 days 00:01:33.880000,11.0,4.0,,,0 days 00:00:30.013000,0 days 00:00:40.362000,0 days 00:00:23.505000,0 days 00:57:03.562000,0 days 00:57:43.924000,0 days 00:58:07.429000,237.0,268.0,283.0,308.0,True,SOFT,2.0,True,Alfa Romeo,0 days 00:56:33.549000,,1,,,,False,True,93.88,FP3,2022,Bahrain Grand Prix,C3
0 days 01:00:23.580000,ZHO,24,0 days 00:02:16.151000,12.0,4.0,,,0 days 00:00:42.566000,0 days 00:01:02.325000,0 days 00:00:31.260000,0 days 00:58:49.995000,0 days 00:59:52.320000,0 days 01:00:23.580000,123.0,179.0,282.0,212.0,False,SOFT,3.0,True,Alfa Romeo,0 days 00:58:07.429000,,1,,,,False,True,136.151,FP3,2022,Bahrain Grand Prix,C3
0 days 01:02:22.677000,ZHO,24,0 days 00:01:59.097000,13.0,4.0,,,0 days 00:00:30.237000,0 days 00:00:53.745000,0 days 00:00:35.115000,0 days 01:00:53.817000,0 days 01:01:47.562000,0 days 01:02:22.677000,237.0,84.0,285.0,311.0,False,SOFT,4.0,True,Alfa Romeo,0 days 01:00:23.580000,,1,,,,False,True,119.097,FP3,2022,Bahrain Grand Prix,C3
0 days 01:03:56.979000,ZHO,24,0 days 00:01:34.302000,14.0,4.0,,,0 days 00:00:30.033000,0 days 00:00:40.705000,0 days 00:00:23.564000,0 days 01:02:52.710000,0 days 01:03:33.415000,0 days 01:03:56.979000,238.0,269.0,285.0,313.0,False,SOFT,5.0,True,Alfa Romeo,0 days 01:02:22.677000,,1,,,,False,True,94.302,FP3,2022,Bahrain Grand Prix,C3
0 days 01:05:52.337000,ZHO,24,0 days 00:01:55.358000,15.0,4.0,,0 days 01:05:50.573000,0 days 00:00:36.507000,0 days 00:00:49.938000,0 days 00:00:28.913000,0 days 01:04:33.486000,0 days 01:05:23.424000,0 days 01:05:52.337000,187.0,214.0,,191.0,False,SOFT,6.0,True,Alfa Romeo,0 days 01:03:56.979000,,1,,,,False,False,115.358,FP3,2022,Bahrain Grand Prix,C3
0 days 01:15:34.162000,ZHO,24,,16.0,5.0,0 days 01:13:45.570000,,,0 days 00:00:47.192000,0 days 00:00:26.334000,,0 days 01:15:07.938000,0 days 01:15:34.219000,202.0,215.0,252.0,143.0,False,SOFT,7.0,False,Alfa Romeo,0 days 01:05:52.337000,,1,,,,False,False,,FP3,2022,Bahrain Grand Prix,C3
0 days 01:17:40.570000,ZHO,24,0 days 00:02:06.408000,17.0,5.0,,,0 days 00:00:33.503000,0 days 00:00:53.123000,0 days 00:00:39.782000,0 days 01:16:07.665000,0 days 01:17:00.788000,0 days 01:17:40.570000,220.0,192.0,63.0,283.0,False,SOFT,8.0,False,Alfa Romeo,0 days 01:15:34.162000,,1,,,,False,True,126.408,FP3,2022,Bahrain Grand Prix,C3
0 days 01:20:03.170000,ZHO,24,0 days 00:02:22.600000,18.0,5.0,,0 days 01:20:01.383000,0 days 00:01:04.087000,0 days 00:00:46.768000,0 days 00:00:31.745000,0 days 01:18:44.657000,0 days 01:19:31.425000,0 days 01:20:03.170000,215.0,241.0,,207.0,False,SOFT,9.0,False,Alfa Romeo,0 days 01:17:40.570000,,1,,,,False,False,142.6,FP3,2022,Bahrain Grand Prix,C3
0 days 00:26:41.308000,HUL,27,,1.0,1.0,0 days 00:24:58.456000,,,0 days 00:00:45.039000,0 days 00:00:24.968000,,0 days 00:26:16.488000,0 days 00:26:41.385000,218.0,221.0,276.0,194.0,False,MEDIUM,1.0,True,Aston Martin,0 days 00:24:58.456000,,1,,,,False,False,,FP3,2022,Bahrain Grand Prix,C2
0 days 00:28:18.814000,HUL,27,0 days 00:01:37.506000,2.0,1.0,,,0 days 00:00:30.956000,0 days 00:00:41.789000,0 days 00:00:24.761000,0 days 00:27:12.264000,0 days 00:27:54.053000,0 days 00:28:18.814000,233.0,265.0,277.0,303.0,True,MEDIUM,2.0,True,Aston Martin,0 days 00:26:41.308000,,1,,,,False,True,97.506,FP3,2022,Bahrain Grand Prix,C2
0 days 00:30:33.141000,HUL,27,0 days 00:02:14.327000,3.0,1.0,,,0 days 00:00:40.465000,0 days 00:01:00.934000,0 days 00:00:32.928000,0 days 00:28:59.279000,0 days 00:30:00.213000,0 days 00:30:33.141000,167.0,142.0,276.0,209.0,False,MEDIUM,3.0,True,Aston Martin,0 days 00:28:18.814000,,1,,,,False,True,134.327,FP3,2022,Bahrain Grand Prix,C2
0 days 00:32:10.234000,HUL,27,0 days 00:01:37.093000,4.0,1.0,,,0 days 00:00:31.055000,0 days 00:00:41.878000,0 days 00:00:24.160000,0 days 00:31:04.196000,0 days 00:31:46.074000,0 days 00:32:10.234000,233.0,265.0,278.0,304.0,True,MEDIUM,4.0,True,Aston Martin,0 days 00:30:33.141000,,1,,,,False,True,97.093,FP3,2022,Bahrain Grand Prix,C2
0 days 00:33:56.993000,HUL,27,0 days 00:01:46.759000,5.0,1.0,,0 days 00:33:55.227000,0 days 00:00:32.984000,0 days 00:00:44.915000,0 days 00:00:28.860000,0 days 00:32:43.218000,0 days 00:33:28.133000,0 days 00:33:56.993000,217.0,210.0,,289.0,False,MEDIUM,5.0,True,Aston Martin,0 days 00:32:10.234000,,1,,,,False,False,106.759,FP3,2022,Bahrain Grand Prix,C2
0 days 00:44:31.511000,HUL,27,,6.0,2.0,0 days 00:42:26.378000,,,0 days 00:00:45.151000,0 days 00:00:30.016000,,0 days 00:44:01.568000,0 days 00:44:31.570000,213.0,219.0,276.0,196.0,False,MEDIUM,6.0,False,Aston Martin,0 days 00:33:56.993000,,12,,,,False,False,,FP3,2022,Bahrain Grand Prix,C2
0 days 00:46:09.786000,HUL,27,0 days 00:01:38.275000,7.0,2.0,,,0 days 00:00:31.118000,0 days 00:00:42.721000,0 days 00:00:24.436000,0 days 00:45:02.629000,0 days 00:45:45.350000,0 days 00:46:09.786000,233.0,261.0,276.0,303.0,False,MEDIUM,7.0,False,Aston Martin,0 days 00:44:31.511000,,1,,,,False,True,98.275,FP3,2022,Bahrain Grand Prix,C2
0 days 00:48:28.910000,HUL,27,0 days 00:02:19.124000,8.0,2.0,,,0 days 00:00:41.037000,0 days 00:01:04.243000,0 days 00:00:33.844000,0 days 00:46:50.823000,0 days 00:47:55.066000,0 days 00:48:28.910000,146.0,136.0,276.0,157.0,False,MEDIUM,8.0,False,Aston Martin,0 days 00:46:09.786000,,1,,,,False,True,139.124,FP3,2022,Bahrain Grand Prix,C2
0 days 00:50:06.020000,HUL,27,0 days 00:01:37.110000,9.0,2.0,,,0 days 00:00:31.062000,0 days 00:00:41.696000,0 days 00:00:24.352000,0 days 00:48:59.972000,0 days 00:49:41.668000,0 days 00:50:06.020000,233.0,265.0,267.0,303.0,False,MEDIUM,9.0,False,Aston Martin,0 days 00:48:28.910000,,1,,,,False,True,97.11,FP3,2022,Bahrain Grand Prix,C2
0 days 00:51:54.049000,HUL,27,0 days 00:01:48.029000,10.0,2.0,,0 days 00:51:52.247000,0 days 00:00:34.167000,0 days 00:00:46.023000,0 days 00:00:27.839000,0 days 00:50:40.187000,0 days 00:51:26.210000,0 days 00:51:54.049000,207.0,215.0,,251.0,False,MEDIUM,10.0,False,Aston Martin,0 days 00:50:06.020000,,1,,,,False,False,108.029,FP3,2022,Bahrain Grand Prix,C2
0 days 00:53:59.784000,HUL,27,0 days 00:02:05.735000,11.0,3.0,0 days 00:52:15.883000,0 days 00:53:57.979000,0 days 00:00:52.921000,0 days 00:00:44.272000,0 days 00:00:28.542000,0 days 00:52:46.970000,0 days 00:53:31.242000,0 days 00:53:59.784000,224.0,252.0,,198.0,False,MEDIUM,11.0,False,Aston Martin,0 days 00:51:54.049000,,1,,,,False,False,125.735,FP3,2022,Bahrain Grand Prix,C2
0 days 01:08:18.630000,HUL,27,,12.0,4.0,0 days 01:06:12.208000,,,0 days 00:00:57.697000,0 days 00:00:31.091000,,0 days 01:07:47.684000,0 days 01:08:18.716000,173.0,169.0,282.0,162.0,False,SOFT,1.0,True,Aston Martin,0 days 00:53:59.784000,,1,,,,False,False,,FP3,2022,Bahrain Grand Prix,C3
0 days 01:09:52.601000,HUL,27,0 days 00:01:33.971000,13.0,4.0,,,0 days 00:00:30.032000,0 days 00:00:40.468000,0 days 00:00:23.471000,0 days 01:08:48.662000,0 days 01:09:29.130000,0 days 01:09:52.601000,238.0,267.0,277.0,308.0,True,SOFT,2.0,True,Aston Martin,0 days 01:08:18.630000,,1,,,,False,True,93.971,FP3,2022,Bahrain Grand Prix,C3
0 days 01:12:13.979000,HUL,27,0 days 00:02:21.378000,14.0,4.0,,,0 days 00:00:43.115000,0 days 00:01:04.479000,0 days 00:00:33.784000,0 days 01:10:35.716000,0 days 01:11:40.195000,0 days 01:12:13.979000,167.0,149.0,192.0,135.0,False,SOFT,3.0,True,Aston Martin,0 days 01:09:52.601000,,1,,,,False,True,141.378,FP3,2022,Bahrain Grand Prix,C3
0 days 01:14:30.637000,HUL,27,0 days 00:02:16.658000,15.0,4.0,,,0 days 00:00:43.057000,0 days 00:01:00.192000,0 days 00:00:33.409000,0 days 01:12:57.036000,0 days 01:13:57.228000,0 days 01:14:30.637000,185.0,172.0,276.0,188.0,False,SOFT,4.0,True,Aston Martin,0 days 01:12:13.979000,,1,,,,False,True,136.658,FP3,2022,Bahrain Grand Prix,C3
0 days 01:16:05.841000,HUL,27,0 days 00:01:35.204000,16.0,4.0,,,0 days 00:00:30.555000,0 days 00:00:40.986000,0 days 00:00:23.663000,0 days 01:15:01.192000,0 days 01:15:42.178000,0 days 01:16:05.841000,235.0,261.0,276.0,304.0,False,SOFT,5.0,True,Aston Martin,0 days 01:14:30.637000,,1,,,,False,True,95.204,FP3,2022,Bahrain Grand Prix,C3
0 days 01:18:21.222000,HUL,27,0 days 00:02:15.381000,17.0,4.0,,,0 days 00:00:37.463000,0 days 00:00:50.373000,0 days 00:00:47.545000,0 days 01:16:43.304000,0 days 01:17:33.677000,0 days 01:18:21.222000,171.0,162.0,48.0,246.0,False,SOFT,6.0,True,Aston Martin,0 days 01:16:05.841000,,1,,,,False,True,135.381,FP3,2022,Bahrain Grand Prix,C3
0 days 01:20:57.741000,HUL,27,,18.0,4.0,,0 days 01:20:55.952000,0 days 00:01:17.586000,0 days 00:00:48.002000,0 days 00:00:30.922000,0 days 01:19:38.936000,0 days 01:20:26.935000,0 days 01:20:57.741000,196.0,188.0,,187.0,False,SOFT,7.0,True,Aston Martin,0 days 01:18:21.222000,,1,,,,False,False,,FP3,2022,Bahrain Grand Prix,C3
0 days 00:36:44.105000,OCO,31,,1.0,1.0,0 days 00:34:35.944000,,,0 days 00:00:46.866000,0 days 00:00:31.212000,,0 days 00:36:13.062000,0 days 00:36:44.173000,208.0,211.0,285.0,167.0,False,HARD,1.0,True,Alpine,0 days 00:34:35.944000,,1,,,,False,False,,FP3,2022,Bahrain Grand Prix,C1
0 days 00:38:20.739000,OCO,31,0 days 00:01:36.634000,2.0,1.0,,,0 days 00:00:30.912000,0 days 00:00:41.746000,0 days 00:00:23.976000,0 days 00:37:15.017000,0 days 00:37:56.763000,0 days 00:38:20.739000,229.0,258.0,285.0,311.0,True,HARD,2.0,True,Alpine,0 days 00:36:44.105000,,1,,,,False,True,96.634,FP3,2022,Bahrain Grand Prix,C1
0 days 00:39:57.468000,OCO,31,0 days 00:01:36.729000,3.0,1.0,,,0 days 00:00:30.803000,0 days 00:00:41.917000,0 days 00:00:24.009000,0 days 00:38:51.542000,0 days 00:39:33.459000,0 days 00:39:57.468000,227.0,259.0,286.0,311.0,False,HARD,3.0,True,Alpine,0 days 00:38:20.739000,,1,,,,False,True,96.729,FP3,2022,Bahrain Grand Prix,C1
0 days 00:42:13.288000,OCO,31,0 days 00:02:15.820000,4.0,1.0,,,0 days 00:00:40.427000,0 days 00:01:01.740000,0 days 00:00:33.653000,0 days 00:40:37.895000,0 days 00:41:39.635000,0 days 00:42:13.288000,158.0,167.0,285.0,266.0,False,HARD,4.0,True,Alpine,0 days 00:39:57.468000,,12,,,,False,True,135.82,FP3,2022,Bahrain Grand Prix,C1
0 days 00:43:51.015000,OCO,31,0 days 00:01:37.727000,5.0,1.0,,,0 days 00:00:31.123000,0 days 00:00:42.153000,0 days 00:00:24.451000,0 days 00:42:44.411000,0 days 00:43:26.564000,0 days 00:43:51.015000,228.0,259.0,283.0,311.0,False,HARD,5.0,True,Alpine,0 days 00:42:13.288000,,1,,,,False,True,97.727,FP3,2022,Bahrain Grand Prix,C1
0 days 00:45:28.445000,OCO,31,0 days 00:01:37.430000,6.0,1.0,,,0 days 00:00:31.134000,0 days 00:00:41.960000,0 days 00:00:24.336000,0 days 00:44:22.149000,0 days 00:45:04.109000,0 days 00:45:28.445000,229.0,259.0,285.0,309.0,False,HARD,6.0,True,Alpine,0 days 00:43:51.015000,,1,,,,False,True,97.43,FP3,2022,Bahrain Grand Prix,C1
0 days 00:47:14.042000,OCO,31,0 days 00:01:45.597000,7.0,1.0,,0 days 00:47:12.261000,0 days 00:00:32.568000,0 days 00:00:44.328000,0 days 00:00:28.701000,0 days 00:46:01.013000,0 days 00:46:45.341000,0 days 00:47:14.042000,226.0,252.0,,289.0,False,HARD,7.0,True,Alpine,0 days 00:45:28.445000,,1,,,,False,False,105.597,FP3,2022,Bahrain Grand Prix,C1
0 days 01:03:40.927000,OCO,31,,8.0,2.0,0 days 01:01:51.308000,,,0 days 00:00:45.773000,0 days 00:00:29.665000,,0 days 01:03:11.393000,0 days 01:03:41.006000,222.0,249.0,287.0,144.0,False,MEDIUM,1.0,True,Alpine,0 days 00:47:14.042000,,1,,,,False,False,,FP3,2022,Bahrain Grand Prix,C2
0 days 01:05:15.884000,OCO,31,0 days 00:01:34.957000,9.0,2.0,,,0 days 00:00:30.221000,0 days 00:00:40.942000,0 days 00:00:23.794000,0 days 01:04:11.148000,0 days 01:04:52.090000,0 days 01:05:15.884000,235.0,267.0,286.0,318.0,True,MEDIUM,2.0,True,Alpine,0 days 01:03:40.927000,,1,,,,False,True,94.957,FP3,2022,Bahrain Grand Prix,C2
0 days 01:07:26.615000,OCO,31,0 days 00:02:10.731000,10.0,2.0,,,0 days 00:00:43.450000,0 days 00:01:00.835000,0 days 00:00:26.446000,0 days 01:05:59.334000,0 days 01:07:00.169000,0 days 01:07:26.615000,132.0,153.0,286.0,231.0,False,MEDIUM,3.0,True,Alpine,0 days 01:05:15.884000,,1,,,,False,True,130.731,FP3,2022,Bahrain Grand Prix,C2
0 days 01:09:01.983000,OCO,31,0 days 00:01:35.368000,11.0,2.0,,,0 days 00:00:30.491000,0 days 00:00:41.019000,0 days 00:00:23.858000,0 days 01:07:57.106000,0 days 01:08:38.125000,0 days 01:09:01.983000,233.0,263.0,284.0,315.0,False,MEDIUM,4.0,True,Alpine,0 days 01:07:26.615000,,1,,,,False,True,95.368,FP3,2022,Bahrain Grand Prix,C2
0 days 01:10:52.339000,OCO,31,0 days 00:01:50.356000,12.0,2.0,,0 days 01:10:50.549000,0 days 00:00:34.699000,0 days 00:00:47.836000,0 days 00:00:27.821000,0 days 01:09:36.682000,0 days 01:10:24.518000,0 days 01:10:52.339000,210.0,226.0,,263.0,False,MEDIUM,5.0,True,Alpine,0 days 01:09:01.983000,,1,,,,False,False,110.356,FP3,2022,Bahrain Grand Prix,C2
0 days 01:13:03.473000,OCO,31,0 days 00:02:11.134000,13.0,3.0,0 days 01:11:15.294000,0 days 01:13:01.678000,0 days 00:00:56.322000,0 days 00:00:46.167000,0 days 00:00:28.645000,0 days 01:11:48.661000,0 days 01:12:34.828000,0 days 01:13:03.473000,219.0,242.0,,189.0,False,HARD,8.0,False,Alpine,0 days 01:10:52.339000,,1,,,,False,False,131.134,FP3,2022,Bahrain Grand Prix,C1
0 days 01:15:35.301000,OCO,31,,14.0,4.0,0 days 01:13:28.850000,,0 days 00:01:18.852000,0 days 00:00:46.942000,0 days 00:00:25.984000,0 days 01:14:22.463000,0 days 01:15:09.386000,0 days 01:15:35.301000,226.0,237.0,275.0,204.0,False,MEDIUM,6.0,False,Alpine,0 days 01:13:03.473000,,1,,,,False,False,,FP3,2022,Bahrain Grand Prix,C2
0 days 01:17:36.818000,OCO,31,0 days 00:02:01.517000,15.0,4.0,,,0 days 00:00:33.610000,0 days 00:00:50.228000,0 days 00:00:37.679000,0 days 01:16:08.911000,0 days 01:16:59.139000,0 days 01:17:36.818000,228.0,196.0,49.0,261.0,False,MEDIUM,7.0,False,Alpine,0 days 01:15:35.301000,,1,,,,False,True,121.517,FP3,2022,Bahrain Grand Prix,C2
0 days 01:20:11.811000,OCO,31,,16.0,4.0,,0 days 01:20:09.975000,0 days 00:01:15.689000,0 days 00:00:47.787000,0 days 00:00:31.523000,0 days 01:18:52.574000,0 days 01:19:40.388000,0 days 01:20:11.811000,201.0,193.0,,259.0,False,MEDIUM,8.0,False,Alpine,0 days 01:17:36.818000,,1,,,,False,False,,FP3,2022,Bahrain Grand Prix,C2
0 days 00:17:36.384000,HAM,44,,1.0,1.0,0 days 00:15:34.429000,0 days 00:17:34.509000,,0 days 00:00:46.595000,0 days 00:00:28.590000,,0 days 00:17:07.878000,0 days 00:17:36.384000,214.0,215.0,,191.0,False,HARD,1.0,True,Mercedes,0 days 00:15:34.429000,,1,,,,False,False,,FP3,2022,Bahrain Grand Prix,C1
0 days 00:27:28.874000,HAM,44,,2.0,2.0,0 days 00:25:35.057000,,,0 days 00:00:52.307000,0 days 00:00:25.211000,,0 days 00:27:03.748000,0 days 00:27:28.906000,165.0,225.0,277.0,173.0,False,SOFT,1.0,True,Mercedes,0 days 00:17:36.384000,,1,,,,False,False,,FP3,2022,Bahrain Grand Prix,C3
0 days 00:29:03.130000,HAM,44,0 days 00:01:34.256000,3.0,2.0,,,0 days 00:00:30.234000,0 days 00:00:40.386000,0 days 00:00:23.636000,0 days 00:27:59.108000,0 days 00:28:39.494000,0 days 00:29:03.130000,235.0,264.0,277.0,305.0,True,SOFT,2.0,True,Mercedes,0 days 00:27:28.874000,,1,,,,False,True,94.256,FP3,2022,Bahrain Grand Prix,C3
0 days 00:31:30.019000,HAM,44,0 days 00:02:26.889000,4.0,2.0,,,0 days 00:00:45.728000,0 days 00:01:10.877000,0 days 00:00:30.284000,0 days 00:29:48.858000,0 days 00:30:59.735000,0 days 00:31:30.019000,110.0,181.0,279.0,207.0,False,SOFT,3.0,True,Mercedes,0 days 00:29:03.130000,,1,,,,False,True,146.889,FP3,2022,Bahrain Grand Prix,C3
0 days 00:33:04.415000,HAM,44,0 days 00:01:34.396000,5.0,2.0,,,0 days 00:00:30.272000,0 days 00:00:40.354000,0 days 00:00:23.770000,0 days 00:32:00.291000,0 days 00:32:40.645000,0 days 00:33:04.415000,233.0,262.0,279.0,306.0,False,SOFT,4.0,True,Mercedes,0 days 00:31:30.019000,,1,,,,False,True,94.396,FP3,2022,Bahrain Grand Prix,C3
0 days 00:35:38.166000,HAM,44,,6.0,2.0,,,0 days 00:00:47.057000,0 days 00:01:16.608000,0 days 00:00:30.074000,0 days 00:33:51.618000,0 days 00:35:08.143000,0 days 00:35:38.166000,135.0,168.0,280.0,204.0,False,SOFT,5.0,True,Mercedes,0 days 00:33:04.415000,,1,,,,False,False,,FP3,2022,Bahrain Grand Prix,C3
0 days 00:37:25.714000,HAM,44,0 days 00:01:47.548000,7.0,2.0,,0 days 00:37:23.963000,0 days 00:00:30.415000,0 days 00:00:48.764000,0 days 00:00:28.369000,0 days 00:36:08.581000,0 days 00:36:57.345000,0 days 00:37:25.714000,230.0,207.0,,308.0,False,SOFT,6.0,True,Mercedes,0 days 00:35:38.166000,,1,,,,False,False,107.548,FP3,2022,Bahrain Grand Prix,C3
0 days 00:49:56.304000,HAM,44,,8.0,3.0,0 days 00:48:00.303000,,,0 days 00:00:52.822000,0 days 00:00:25.176000,,0 days 00:49:31.224000,0 days 00:49:56.339000,185.0,197.0,283.0,143.0,False,SOFT,1.0,True,Mercedes,0 days 00:37:25.714000,,12,,,,False,False,,FP3,2022,Bahrain Grand Prix,C3
0 days 00:51:29.425000,HAM,44,0 days 00:01:33.121000,9.0,3.0,,,0 days 00:00:29.632000,0 days 00:00:40.182000,0 days 00:00:23.307000,0 days 00:50:25.936000,0 days 00:51:06.118000,0 days 00:51:29.425000,237.0,269.0,283.0,309.0,True,SOFT,2.0,True,Mercedes,0 days 00:49:56.304000,,1,,,,False,True,93.121,FP3,2022,Bahrain Grand Prix,C3
0 days 00:53:52.976000,HAM,44,0 days 00:02:23.551000,10.0,3.0,,,0 days 00:00:47.996000,0 days 00:01:06.267000,0 days 00:00:29.288000,0 days 00:52:17.421000,0 days 00:53:23.688000,0 days 00:53:52.976000,112.0,154.0,278.0,218.0,False,SOFT,3.0,True,Mercedes,0 days 00:51:29.425000,,1,,,,False,True,143.551,FP3,2022,Bahrain Grand Prix,C3
0 days 00:55:30.880000,HAM,44,0 days 00:01:37.904000,11.0,3.0,,0 days 00:55:29.091000,0 days 00:00:30.136000,0 days 00:00:40.925000,0 days 00:00:26.843000,0 days 00:54:23.112000,0 days 00:55:04.037000,0 days 00:55:30.880000,231.0,246.0,,306.0,False,SOFT,4.0,True,Mercedes,0 days 00:53:52.976000,,1,,,,False,False,97.904,FP3,2022,Bahrain Grand Prix,C3
0 days 01:13:44.354000,HAM,44,,12.0,4.0,0 days 01:11:51.701000,,,0 days 00:00:42.983000,0 days 00:00:24.473000,,0 days 01:13:19.986000,0 days 01:13:44.382000,227.0,252.0,265.0,197.0,False,SOFT,7.0,False,Mercedes,0 days 00:55:30.880000,,1,,,,False,False,,FP3,2022,Bahrain Grand Prix,C3
0 days 01:15:23.484000,HAM,44,0 days 00:01:39.130000,13.0,4.0,,,0 days 00:00:31.995000,0 days 00:00:42.519000,0 days 00:00:24.616000,0 days 01:14:16.349000,0 days 01:14:58.868000,0 days 01:15:23.484000,223.0,253.0,265.0,275.0,False,SOFT,8.0,False,Mercedes,0 days 01:13:44.354000,,1,,,,False,True,99.13,FP3,2022,Bahrain Grand Prix,C3
0 days 01:17:53.443000,HAM,44,0 days 00:02:29.959000,14.0,4.0,,,0 days 00:00:34.122000,0 days 00:01:01.812000,0 days 00:00:54.025000,0 days 01:15:57.606000,0 days 01:16:59.418000,0 days 01:17:53.443000,132.0,135.0,46.0,276.0,False,SOFT,9.0,False,Mercedes,0 days 01:15:23.484000,,1,,,,False,True,149.959,FP3,2022,Bahrain Grand Prix,C3
0 days 01:20:20.621000,HAM,44,0 days 00:02:27.178000,15.0,4.0,,0 days 01:20:18.790000,0 days 00:01:08.775000,0 days 00:00:50.162000,0 days 00:00:28.241000,0 days 01:19:02.218000,0 days 01:19:52.380000,0 days 01:20:20.621000,201.0,180.0,,258.0,False,SOFT,10.0,False,Mercedes,0 days 01:17:53.443000,,1,,,,False,False,147.178,FP3,2022,Bahrain Grand Prix,C3
0 days 00:16:59.543000,MSC,47,,1.0,1.0,0 days 00:15:11.605000,0 days 00:16:57.713000,,0 days 00:00:44.704000,0 days 00:00:29.370000,,0 days 00:16:30.258000,0 days 00:16:59.543000,207.0,246.0,,193.0,False,HARD,1.0,True,Haas F1 Team,0 days 00:15:11.605000,,1,,,,False,False,,FP3,2022,Bahrain Grand Prix,C1
0 days 00:19:30.250000,MSC,47,,2.0,2.0,0 days 00:17:20.650000,0 days 00:19:28.448000,0 days 00:01:17.215000,0 days 00:00:44.537000,0 days 00:00:28.984000,0 days 00:18:16.847000,0 days 00:19:01.388000,0 days 00:19:30.250000,214.0,247.0,,201.0,False,HARD,2.0,False,Haas F1 Team,0 days 00:16:59.543000,,1,,,,False,False,,FP3,2022,Bahrain Grand Prix,C1
0 days 00:22:24.771000,MSC,47,,3.0,3.0,0 days 00:19:50.569000,0 days 00:22:22.901000,0 days 00:01:14.771000,0 days 00:00:57.904000,0 days 00:00:41.835000,0 days 00:20:45.152000,0 days 00:21:43.065000,0 days 00:22:24.771000,214.0,105.0,,203.0,False,HARD,3.0,False,Haas F1 Team,0 days 00:19:30.250000,,1,,,,False,False,,FP3,2022,Bahrain Grand Prix,C1
0 days 00:37:28.196000,MSC,47,,4.0,4.0,0 days 00:35:23.264000,,,0 days 00:00:56.474000,0 days 00:00:32.001000,,0 days 00:36:56.280000,0 days 00:37:28.233000,181.0,149.0,281.0,156.0,False,SOFT,1.0,True,Haas F1 Team,0 days 00:22:24.771000,,1,,,,False,False,,FP3,2022,Bahrain Grand Prix,C3
