Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_seconds,SessionType,Year,Race,pirelliCompound
0 days 00:16:11.082000,DOO,7,,1.0,1.0,0 days 00:13:51.144000,,,0 days 00:00:55.187000,0 days 00:00:29.982000,,0 days 00:15:41.190000,0 days 00:16:11.161000,175.0,158.0,281.0,65.0,False,HARD,1.0,True,Alpine,0 days 00:13:51.144000,,1,,,,False,False,,FP1,2025,Bahrain Grand Prix,C1
0 days 00:17:50.778000,DOO,7,0 days 00:01:39.696000,2.0,1.0,,,0 days 00:00:30.658000,0 days 00:00:44.146000,0 days 00:00:24.892000,0 days 00:16:41.740000,0 days 00:17:25.886000,0 days 00:17:50.778000,231.0,256.0,277.0,320.0,True,HARD,2.0,True,Alpine,0 days 00:16:11.082000,,1,,,,False,True,99.696,FP1,2025,Bahrain Grand Prix,C1
0 days 00:20:24.523000,DOO,7,,3.0,1.0,,,0 days 00:00:46.891000,0 days 00:01:12.141000,0 days 00:00:34.803000,0 days 00:18:37.963000,0 days 00:19:49.770000,0 days 00:20:24.691000,118.0,110.0,280.0,183.0,False,HARD,3.0,True,Alpine,0 days 00:17:50.778000,,1,,,,False,False,,FP1,2025,Bahrain Grand Prix,C1
0 days 00:22:02.110000,DOO,7,0 days 00:01:37.587000,4.0,1.0,,,0 days 00:00:30.938000,0 days 00:00:42.287000,0 days 00:00:24.362000,0 days 00:20:55.461000,0 days 00:21:37.748000,0 days 00:22:02.110000,235.0,264.0,280.0,318.0,True,HARD,4.0,True,Alpine,0 days 00:20:24.523000,,1,,,,False,True,97.587,FP1,2025,Bahrain Grand Prix,C1
0 days 00:24:34.258000,DOO,7,,5.0,1.0,,0 days 00:24:32.348000,0 days 00:00:47.104000,0 days 00:01:06.723000,0 days 00:00:38.167000,0 days 00:22:49.640000,0 days 00:23:56.230000,0 days 00:24:34.258000,130.0,161.0,,212.0,False,HARD,5.0,True,Alpine,0 days 00:22:02.110000,,1,,,,False,False,,FP1,2025,Bahrain Grand Prix,C1
0 days 00:27:17.237000,DOO,7,,6.0,2.0,0 days 00:25:02.289000,,0 days 00:01:11.336000,0 days 00:01:02.248000,0 days 00:00:29.493000,0 days 00:25:45.643000,0 days 00:26:47.962000,0 days 00:27:17.272000,153.0,153.0,283.0,129.0,False,HARD,6.0,False,Alpine,0 days 00:24:34.258000,,1,,,,False,False,,FP1,2025,Bahrain Grand Prix,C1
0 days 00:28:53.654000,DOO,7,0 days 00:01:36.417000,7.0,2.0,,,0 days 00:00:30.485000,0 days 00:00:42.003000,0 days 00:00:23.929000,0 days 00:27:47.722000,0 days 00:28:29.725000,0 days 00:28:53.654000,236.0,266.0,282.0,321.0,True,HARD,7.0,False,Alpine,0 days 00:27:17.237000,,12,,,,False,True,96.417,FP1,2025,Bahrain Grand Prix,C1
0 days 00:31:33.836000,DOO,7,,8.0,2.0,,0 days 00:31:32.040000,0 days 00:00:48.255000,0 days 00:01:09.964000,0 days 00:00:41.921000,0 days 00:29:42.115000,0 days 00:30:52.140000,0 days 00:31:33.836000,109.0,136.0,,205.0,False,HARD,8.0,False,Alpine,0 days 00:28:53.654000,,1,,,,False,False,,FP1,2025,Bahrain Grand Prix,C1
0 days 00:34:36.160000,DOO,7,,9.0,3.0,0 days 00:32:02.039000,,0 days 00:01:18.237000,0 days 00:01:13.690000,0 days 00:00:30.422000,0 days 00:32:52.289000,0 days 00:34:05.738000,0 days 00:34:36.275000,123.0,167.0,281.0,92.0,False,HARD,9.0,False,Alpine,0 days 00:31:33.836000,,1,,,,False,False,,FP1,2025,Bahrain Grand Prix,C1
0 days 00:36:41.404000,DOO,7,0 days 00:02:05.244000,10.0,3.0,,0 days 00:36:39.563000,0 days 00:00:30.664000,0 days 00:00:57.661000,0 days 00:00:36.919000,0 days 00:35:06.824000,0 days 00:36:04.485000,0 days 00:36:41.404000,235.0,142.0,,317.0,False,HARD,10.0,False,Alpine,0 days 00:34:36.160000,,1,,,,False,False,125.244,FP1,2025,Bahrain Grand Prix,C1
0 days 00:48:38.160000,DOO,7,,11.0,4.0,0 days 00:46:34.229000,,,0 days 00:00:54.634000,0 days 00:00:27.523000,,0 days 00:48:10.794000,0 days 00:48:38.178000,182.0,185.0,287.0,133.0,False,SOFT,1.0,True,Alpine,0 days 00:36:41.404000,,1,,,,False,False,,FP1,2025,Bahrain Grand Prix,C3
0 days 00:50:12.556000,DOO,7,0 days 00:01:34.396000,12.0,4.0,,,0 days 00:00:29.800000,0 days 00:00:41.025000,0 days 00:00:23.571000,0 days 00:49:07.960000,0 days 00:49:48.985000,0 days 00:50:12.556000,240.0,270.0,285.0,321.0,True,SOFT,2.0,True,Alpine,0 days 00:48:38.160000,,1,,,,False,True,94.396,FP1,2025,Bahrain Grand Prix,C3
0 days 00:53:01.737000,DOO,7,,13.0,4.0,,0 days 00:52:59.946000,0 days 00:00:50.767000,0 days 00:01:14.767000,0 days 00:00:43.669000,0 days 00:51:03.589000,0 days 00:52:18.329000,0 days 00:53:01.737000,104.0,121.0,,234.0,False,SOFT,3.0,True,Alpine,0 days 00:50:12.556000,,1,,,,False,False,,FP1,2025,Bahrain Grand Prix,C3
0 days 00:55:58.930000,DOO,7,,14.0,5.0,0 days 00:53:19.012000,,0 days 00:01:11.299000,0 days 00:01:14.331000,0 days 00:00:31.492000,0 days 00:54:13.282000,0 days 00:55:27.473000,0 days 00:55:58.968000,123.0,132.0,285.0,74.0,False,SOFT,4.0,False,Alpine,0 days 00:53:01.737000,,1,,,,False,False,,FP1,2025,Bahrain Grand Prix,C3
0 days 00:57:33.599000,DOO,7,0 days 00:01:34.669000,15.0,5.0,,,0 days 00:00:30.126000,0 days 00:00:41.018000,0 days 00:00:23.525000,0 days 00:56:29.056000,0 days 00:57:10.074000,0 days 00:57:33.599000,238.0,267.0,284.0,319.0,False,SOFT,5.0,False,Alpine,0 days 00:55:58.930000,,1,,,,False,True,94.669,FP1,2025,Bahrain Grand Prix,C3
0 days 00:59:22.773000,DOO,7,0 days 00:01:49.174000,16.0,5.0,,0 days 00:59:20.869000,0 days 00:00:32.019000,0 days 00:00:46.244000,0 days 00:00:30.911000,0 days 00:58:05.618000,0 days 00:58:51.862000,0 days 00:59:22.773000,219.0,198.0,,310.0,False,SOFT,6.0,False,Alpine,0 days 00:57:33.599000,,1,,,,False,False,109.174,FP1,2025,Bahrain Grand Prix,C3
0 days 01:07:05.073000,DOO,7,,17.0,6.0,0 days 01:05:04.058000,,,0 days 00:00:44.352000,0 days 00:00:24.964000,,0 days 01:06:40.230000,0 days 01:07:05.100000,222.0,243.0,273.0,196.0,False,HARD,11.0,False,Alpine,0 days 00:59:22.773000,,1,,,,False,False,,FP1,2025,Bahrain Grand Prix,C1
0 days 01:08:46.403000,DOO,7,0 days 00:01:41.330000,18.0,6.0,,,0 days 00:00:32.215000,0 days 00:00:44.057000,0 days 00:00:25.058000,0 days 01:07:37.288000,0 days 01:08:21.345000,0 days 01:08:46.403000,222.0,247.0,274.0,290.0,False,HARD,12.0,False,Alpine,0 days 01:07:05.073000,,1,,,,False,True,101.33,FP1,2025,Bahrain Grand Prix,C1
0 days 01:10:27.376000,DOO,7,0 days 00:01:40.973000,19.0,6.0,,,0 days 00:00:32.164000,0 days 00:00:44.008000,0 days 00:00:24.801000,0 days 01:09:18.567000,0 days 01:10:02.575000,0 days 01:10:27.376000,222.0,249.0,274.0,290.0,False,HARD,13.0,False,Alpine,0 days 01:08:46.403000,,1,,,,False,True,100.973,FP1,2025,Bahrain Grand Prix,C1
0 days 01:12:09.184000,DOO,7,0 days 00:01:41.808000,20.0,6.0,,,0 days 00:00:32.205000,0 days 00:00:44.607000,0 days 00:00:24.996000,0 days 01:10:59.581000,0 days 01:11:44.188000,0 days 01:12:09.184000,223.0,246.0,275.0,294.0,False,HARD,14.0,False,Alpine,0 days 01:10:27.376000,,1,,,,False,True,101.808,FP1,2025,Bahrain Grand Prix,C1
0 days 01:13:50.864000,DOO,7,0 days 00:01:41.680000,21.0,6.0,,,0 days 00:00:32.256000,0 days 00:00:44.544000,0 days 00:00:24.880000,0 days 01:12:41.440000,0 days 01:13:25.984000,0 days 01:13:50.864000,223.0,249.0,276.0,294.0,False,HARD,15.0,False,Alpine,0 days 01:12:09.184000,,1,,,,False,True,101.68,FP1,2025,Bahrain Grand Prix,C1
0 days 01:16:10.786000,DOO,7,0 days 00:02:19.922000,22.0,6.0,,,0 days 00:00:43.686000,0 days 00:00:59.709000,0 days 00:00:36.527000,0 days 01:14:34.550000,0 days 01:15:34.259000,0 days 01:16:10.786000,148.0,150.0,71.0,213.0,False,HARD,16.0,False,Alpine,0 days 01:13:50.864000,,1,,,,False,True,139.922,FP1,2025,Bahrain Grand Prix,C1
0 days 01:18:45.504000,DOO,7,,23.0,6.0,,0 days 01:18:43.731000,0 days 00:01:17.654000,0 days 00:00:43.995000,0 days 00:00:33.059000,0 days 01:17:28.691000,0 days 01:18:12.545000,0 days 01:18:45.504000,224.0,248.0,,245.0,False,HARD,17.0,False,Alpine,0 days 01:16:10.786000,,1,,,,False,False,,FP1,2025,Bahrain Grand Prix,C1
0 days 00:16:32.547000,GAS,10,,1.0,1.0,0 days 00:14:12.946000,,,0 days 00:00:53.464000,0 days 00:00:32.669000,,0 days 00:16:00.012000,0 days 00:16:32.685000,164.0,185.0,281.0,58.0,False,MEDIUM,1.0,True,Alpine,0 days 00:14:12.946000,,1,,,,False,False,,FP1,2025,Bahrain Grand Prix,C2
0 days 00:18:31.356000,GAS,10,0 days 00:01:58.809000,2.0,1.0,,,0 days 00:00:37.235000,0 days 00:00:55.036000,0 days 00:00:26.538000,0 days 00:17:09.782000,0 days 00:18:04.818000,0 days 00:18:31.356000,70.0,191.0,288.0,321.0,True,MEDIUM,2.0,True,Alpine,0 days 00:16:32.547000,,1,,,,False,True,118.809,FP1,2025,Bahrain Grand Prix,C2
0 days 00:20:07.957000,GAS,10,0 days 00:01:36.601000,3.0,1.0,,,0 days 00:00:30.433000,0 days 00:00:41.960000,0 days 00:00:24.208000,0 days 00:19:01.789000,0 days 00:19:43.749000,0 days 00:20:07.957000,236.0,265.0,280.0,321.0,True,MEDIUM,3.0,True,Alpine,0 days 00:18:31.356000,,1,,,,False,True,96.601,FP1,2025,Bahrain Grand Prix,C2
0 days 00:22:45.940000,GAS,10,,4.0,1.0,,,0 days 00:00:49.537000,0 days 00:01:13.778000,0 days 00:00:34.630000,0 days 00:20:57.812000,0 days 00:22:11.375000,0 days 00:22:46.026000,108.0,129.0,190.0,220.0,False,MEDIUM,4.0,True,Alpine,0 days 00:20:07.957000,,1,,,,False,False,,FP1,2025,Bahrain Grand Prix,C2
0 days 00:24:57.848000,GAS,10,0 days 00:02:11.908000,5.0,1.0,,,0 days 00:00:45.659000,0 days 00:01:00.219000,0 days 00:00:26.030000,0 days 00:23:31.599000,0 days 00:24:31.818000,0 days 00:24:57.848000,154.0,193.0,284.0,168.0,False,MEDIUM,5.0,True,Alpine,0 days 00:22:45.940000,,1,,,,False,True,131.908,FP1,2025,Bahrain Grand Prix,C2
0 days 00:26:34.026000,GAS,10,0 days 00:01:36.178000,6.0,1.0,,,0 days 00:00:30.414000,0 days 00:00:41.749000,0 days 00:00:24.015000,0 days 00:25:28.262000,0 days 00:26:10.011000,0 days 00:26:34.026000,236.0,263.0,283.0,322.0,True,MEDIUM,6.0,True,Alpine,0 days 00:24:57.848000,,1,,,,False,True,96.178,FP1,2025,Bahrain Grand Prix,C2
0 days 00:29:24.468000,GAS,10,,7.0,1.0,,0 days 00:29:22.718000,0 days 00:00:49.321000,0 days 00:01:16.484000,0 days 00:00:44.623000,0 days 00:27:23.550000,0 days 00:28:39.845000,0 days 00:29:24.561000,113.0,128.0,,243.0,False,MEDIUM,7.0,True,Alpine,0 days 00:26:34.026000,,12,,,,False,False,,FP1,2025,Bahrain Grand Prix,C2
0 days 00:32:01.879000,GAS,10,,8.0,2.0,0 days 00:29:41.733000,,0 days 00:01:04.725000,0 days 00:01:06.439000,0 days 00:00:26.270000,0 days 00:30:29.474000,0 days 00:31:35.822000,0 days 00:32:01.929000,120.0,171.0,283.0,118.0,False,MEDIUM,8.0,False,Alpine,0 days 00:29:24.468000,,1,,,,False,False,,FP1,2025,Bahrain Grand Prix,C2
0 days 00:33:37.503000,GAS,10,0 days 00:01:35.624000,9.0,2.0,,,0 days 00:00:30.191000,0 days 00:00:41.339000,0 days 00:00:24.094000,0 days 00:32:32.070000,0 days 00:33:13.409000,0 days 00:33:37.503000,238.0,266.0,282.0,320.0,True,MEDIUM,9.0,False,Alpine,0 days 00:32:01.879000,,1,,,,False,True,95.624,FP1,2025,Bahrain Grand Prix,C2
0 days 00:35:38.768000,GAS,10,0 days 00:02:01.265000,10.0,2.0,,0 days 00:35:36.958000,0 days 00:00:42.118000,0 days 00:00:49.487000,0 days 00:00:29.660000,0 days 00:34:19.621000,0 days 00:35:09.108000,0 days 00:35:38.768000,147.0,208.0,,177.0,False,MEDIUM,10.0,False,Alpine,0 days 00:33:37.503000,,1,,,,False,False,121.265,FP1,2025,Bahrain Grand Prix,C2
0 days 00:49:11.458000,GAS,10,,11.0,3.0,0 days 00:47:05.603000,,,0 days 00:00:54.513000,0 days 00:00:26.816000,,0 days 00:48:44.832000,0 days 00:49:11.497000,147.0,158.0,288.0,105.0,False,SOFT,1.0,True,Alpine,0 days 00:35:38.768000,,1,,,,False,False,,FP1,2025,Bahrain Grand Prix,C3
0 days 00:50:44.900000,GAS,10,0 days 00:01:33.442000,12.0,3.0,,,0 days 00:00:29.535000,0 days 00:00:40.512000,0 days 00:00:23.395000,0 days 00:49:40.993000,0 days 00:50:21.505000,0 days 00:50:44.900000,240.0,270.0,286.0,323.0,True,SOFT,2.0,True,Alpine,0 days 00:49:11.458000,,1,,,,False,True,93.442,FP1,2025,Bahrain Grand Prix,C3
0 days 00:53:30.844000,GAS,10,,13.0,3.0,,0 days 00:53:28.930000,0 days 00:00:48.798000,0 days 00:01:14.308000,0 days 00:00:42.794000,0 days 00:51:33.874000,0 days 00:52:48.297000,0 days 00:53:30.844000,114.0,135.0,,261.0,False,SOFT,3.0,True,Alpine,0 days 00:50:44.900000,,1,,,,False,False,,FP1,2025,Bahrain Grand Prix,C3
0 days 00:56:40.605000,GAS,10,,14.0,4.0,0 days 00:53:54.656000,,0 days 00:01:18.516000,0 days 00:01:22.665000,0 days 00:00:28.581000,0 days 00:54:49.582000,0 days 00:56:12.077000,0 days 00:56:40.605000,111.0,140.0,287.0,78.0,False,SOFT,4.0,False,Alpine,0 days 00:53:30.844000,,1,,,,False,False,,FP1,2025,Bahrain Grand Prix,C3
0 days 00:58:14.469000,GAS,10,0 days 00:01:33.864000,15.0,4.0,,,0 days 00:00:29.726000,0 days 00:00:40.569000,0 days 00:00:23.569000,0 days 00:57:10.331000,0 days 00:57:50.900000,0 days 00:58:14.469000,238.0,268.0,284.0,322.0,False,SOFT,5.0,False,Alpine,0 days 00:56:40.605000,,1,,,,False,True,93.864,FP1,2025,Bahrain Grand Prix,C3
0 days 01:00:15.046000,GAS,10,0 days 00:02:00.577000,16.0,4.0,,0 days 01:00:13.261000,0 days 00:00:35.812000,0 days 00:00:53.327000,0 days 00:00:31.438000,0 days 00:58:50.281000,0 days 00:59:43.608000,0 days 01:00:15.046000,159.0,185.0,,293.0,False,SOFT,6.0,False,Alpine,0 days 00:58:14.469000,,1,,,,False,False,120.577,FP1,2025,Bahrain Grand Prix,C3
0 days 01:07:21.031000,GAS,10,,17.0,5.0,0 days 01:05:13.761000,,,0 days 00:00:44.644000,0 days 00:00:24.651000,,0 days 01:06:56.555000,0 days 01:07:21.031000,229.0,232.0,275.0,199.0,False,SOFT,7.0,False,Alpine,0 days 01:00:15.046000,,1,,,,False,False,,FP1,2025,Bahrain Grand Prix,C3
0 days 01:09:00.953000,GAS,10,0 days 00:01:39.922000,18.0,5.0,,,0 days 00:00:31.870000,0 days 00:00:43.397000,0 days 00:00:24.655000,0 days 01:07:52.901000,0 days 01:08:36.298000,0 days 01:09:00.953000,224.0,241.0,276.0,273.0,False,SOFT,8.0,False,Alpine,0 days 01:07:21.031000,,1,,,,False,True,99.922,FP1,2025,Bahrain Grand Prix,C3
0 days 01:10:41.012000,GAS,10,0 days 00:01:40.059000,19.0,5.0,,,0 days 00:00:31.725000,0 days 00:00:43.624000,0 days 00:00:24.710000,0 days 01:09:32.678000,0 days 01:10:16.302000,0 days 01:10:41.012000,226.0,243.0,278.0,284.0,False,SOFT,9.0,False,Alpine,0 days 01:09:00.953000,,1,,,,False,True,100.059,FP1,2025,Bahrain Grand Prix,C3
0 days 01:12:21.591000,GAS,10,0 days 00:01:40.579000,20.0,5.0,,,0 days 00:00:31.885000,0 days 00:00:43.730000,0 days 00:00:24.964000,0 days 01:11:12.897000,0 days 01:11:56.627000,0 days 01:12:21.591000,224.0,247.0,278.0,288.0,False,SOFT,10.0,False,Alpine,0 days 01:10:41.012000,,1,,,,False,True,100.579,FP1,2025,Bahrain Grand Prix,C3
0 days 01:14:02.210000,GAS,10,0 days 00:01:40.619000,21.0,5.0,,,0 days 00:00:31.941000,0 days 00:00:43.716000,0 days 00:00:24.962000,0 days 01:12:53.532000,0 days 01:13:37.248000,0 days 01:14:02.210000,223.0,251.0,277.0,291.0,False,SOFT,11.0,False,Alpine,0 days 01:12:21.591000,,1,,,,False,True,100.619,FP1,2025,Bahrain Grand Prix,C3
0 days 01:16:31.766000,GAS,10,0 days 00:02:29.556000,22.0,5.0,,,0 days 00:00:42.972000,0 days 00:01:01.028000,0 days 00:00:45.556000,0 days 01:14:45.182000,0 days 01:15:46.210000,0 days 01:16:31.766000,128.0,155.0,47.0,217.0,False,SOFT,12.0,False,Alpine,0 days 01:14:02.210000,,1,,,,False,True,149.556,FP1,2025,Bahrain Grand Prix,C3
0 days 01:19:04.746000,GAS,10,,23.0,5.0,,0 days 01:19:02.866000,0 days 00:01:10.367000,0 days 00:00:43.725000,0 days 00:00:38.882000,0 days 01:17:42.305000,0 days 01:18:26,0 days 01:19:04.746000,231.0,244.0,,250.0,False,SOFT,13.0,False,Alpine,0 days 01:16:31.766000,,1,,,,False,False,,FP1,2025,Bahrain Grand Prix,C3
0 days 00:16:45.638000,ANT,12,,1.0,1.0,0 days 00:13:59.772000,,,0 days 00:00:52.152000,0 days 00:00:31.243000,,0 days 00:16:14.613000,0 days 00:16:45.782000,164.0,187.0,285.0,66.0,False,HARD,1.0,True,Mercedes,0 days 00:13:59.772000,,1,,,,False,False,,FP1,2025,Bahrain Grand Prix,C1
0 days 00:18:23.689000,ANT,12,0 days 00:01:38.051000,2.0,1.0,,,0 days 00:00:30.198000,0 days 00:00:42.863000,0 days 00:00:24.990000,0 days 00:17:15.836000,0 days 00:17:58.699000,0 days 00:18:23.689000,237.0,264.0,229.0,322.0,True,HARD,2.0,True,Mercedes,0 days 00:16:45.638000,,1,,,,False,True,98.051,FP1,2025,Bahrain Grand Prix,C1
0 days 00:21:39.004000,ANT,12,,3.0,1.0,,0 days 00:21:36.709000,0 days 00:01:05.271000,0 days 00:01:20.227000,0 days 00:00:49.723000,0 days 00:19:29.194000,0 days 00:20:49.292000,0 days 00:21:39.004000,105.0,105.0,,73.0,False,HARD,3.0,True,Mercedes,0 days 00:18:23.689000,,1,,,,False,False,,FP1,2025,Bahrain Grand Prix,C1
0 days 00:16:52.426000,STR,18,,1.0,1.0,0 days 00:14:24.361000,,,0 days 00:00:53.160000,0 days 00:00:35.696000,,0 days 00:16:17.015000,0 days 00:16:52.541000,158.0,145.0,280.0,86.0,False,HARD,1.0,True,Aston Martin,0 days 00:14:24.361000,,1,,,,False,False,,FP1,2025,Bahrain Grand Prix,C1
0 days 00:18:31.154000,STR,18,0 days 00:01:38.728000,2.0,1.0,,,0 days 00:00:31.438000,0 days 00:00:42.931000,0 days 00:00:24.359000,0 days 00:17:23.864000,0 days 00:18:06.795000,0 days 00:18:31.154000,228.0,256.0,281.0,304.0,True,HARD,2.0,True,Aston Martin,0 days 00:16:52.426000,,1,,,,False,True,98.728,FP1,2025,Bahrain Grand Prix,C1
0 days 00:21:12.642000,STR,18,,3.0,1.0,,,0 days 00:00:53.357000,0 days 00:01:09.381000,0 days 00:00:38.798000,0 days 00:19:24.778000,0 days 00:20:34.133000,0 days 00:21:12.777000,108.0,128.0,285.0,198.0,False,HARD,3.0,True,Aston Martin,0 days 00:18:31.154000,,1,,,,False,False,,FP1,2025,Bahrain Grand Prix,C1
0 days 00:22:49.840000,STR,18,0 days 00:01:37.198000,4.0,1.0,,,0 days 00:00:30.538000,0 days 00:00:42.401000,0 days 00:00:24.259000,0 days 00:21:43.180000,0 days 00:22:25.581000,0 days 00:22:49.840000,240.0,255.0,283.0,323.0,True,HARD,4.0,True,Aston Martin,0 days 00:21:12.642000,,1,,,,False,True,97.198,FP1,2025,Bahrain Grand Prix,C1
0 days 00:25:28.961000,STR,18,,5.0,1.0,,,0 days 00:00:54.447000,0 days 00:01:15.777000,0 days 00:00:28.787000,0 days 00:23:44.483000,0 days 00:25:00.240000,0 days 00:25:28.961000,80.0,125.0,286.0,177.0,False,HARD,5.0,True,Aston Martin,0 days 00:22:49.840000,,1,,,,False,False,,FP1,2025,Bahrain Grand Prix,C1
0 days 00:27:06.223000,STR,18,0 days 00:01:37.262000,6.0,1.0,,,0 days 00:00:30.649000,0 days 00:00:42.341000,0 days 00:00:24.272000,0 days 00:25:59.610000,0 days 00:26:41.951000,0 days 00:27:06.223000,240.0,260.0,285.0,322.0,False,HARD,6.0,True,Aston Martin,0 days 00:25:28.961000,,1,,,,False,True,97.262,FP1,2025,Bahrain Grand Prix,C1
0 days 00:29:33.891000,STR,18,0 days 00:02:27.668000,7.0,1.0,,0 days 00:29:32.010000,0 days 00:00:49.819000,0 days 00:01:03.263000,0 days 00:00:34.586000,0 days 00:27:56.042000,0 days 00:28:59.305000,0 days 00:29:33.891000,117.0,138.0,,142.0,False,HARD,7.0,True,Aston Martin,0 days 00:27:06.223000,,12,,,,False,False,147.668,FP1,2025,Bahrain Grand Prix,C1
0 days 00:32:32.472000,STR,18,,8.0,2.0,0 days 00:30:23.363000,,0 days 00:01:32.110000,0 days 00:00:58.174000,0 days 00:00:28.270000,0 days 00:31:06.037000,0 days 00:32:04.403000,0 days 00:32:32.474000,140.0,137.0,285.0,148.0,False,HARD,8.0,False,Aston Martin,0 days 00:29:33.891000,,1,,,,False,False,,FP1,2025,Bahrain Grand Prix,C1
0 days 00:34:09.366000,STR,18,0 days 00:01:36.894000,9.0,2.0,,,0 days 00:00:30.368000,0 days 00:00:42.158000,0 days 00:00:24.368000,0 days 00:33:02.840000,0 days 00:33:44.998000,0 days 00:34:09.366000,240.0,262.0,282.0,322.0,True,HARD,9.0,False,Aston Martin,0 days 00:32:32.472000,,1,,,,False,True,96.894,FP1,2025,Bahrain Grand Prix,C1
0 days 00:36:45.536000,STR,18,,10.0,2.0,,,0 days 00:00:51.424000,0 days 00:01:17.426000,0 days 00:00:27.306000,0 days 00:35:00.878000,0 days 00:36:18.279000,0 days 00:36:45.587000,120.0,151.0,286.0,180.0,False,HARD,10.0,False,Aston Martin,0 days 00:34:09.366000,,1,,,,False,False,,FP1,2025,Bahrain Grand Prix,C1
0 days 00:38:22.861000,STR,18,0 days 00:01:37.325000,11.0,2.0,,,0 days 00:00:30.514000,0 days 00:00:42.437000,0 days 00:00:24.374000,0 days 00:37:16.050000,0 days 00:37:58.487000,0 days 00:38:22.861000,239.0,266.0,284.0,322.0,False,HARD,11.0,False,Aston Martin,0 days 00:36:45.536000,,1,,,,False,True,97.325,FP1,2025,Bahrain Grand Prix,C1
0 days 00:40:22.587000,STR,18,0 days 00:01:59.726000,12.0,2.0,,0 days 00:40:20.767000,0 days 00:00:36.947000,0 days 00:00:52.174000,0 days 00:00:30.605000,0 days 00:38:59.808000,0 days 00:39:51.982000,0 days 00:40:22.587000,162.0,164.0,,220.0,False,HARD,12.0,False,Aston Martin,0 days 00:38:22.861000,,1,,,,False,False,119.726,FP1,2025,Bahrain Grand Prix,C1
0 days 00:52:06.354000,STR,18,,13.0,3.0,0 days 00:49:52.448000,,,0 days 00:01:05.612000,0 days 00:00:27.032000,,0 days 00:51:39.614000,0 days 00:52:06.573000,127.0,135.0,285.0,136.0,False,SOFT,1.0,True,Aston Martin,0 days 00:40:22.587000,,1,,,,False,False,,FP1,2025,Bahrain Grand Prix,C3
0 days 00:53:41.502000,STR,18,0 days 00:01:35.148000,14.0,3.0,,,0 days 00:00:29.888000,0 days 00:00:41.351000,0 days 00:00:23.909000,0 days 00:52:36.242000,0 days 00:53:17.593000,0 days 00:53:41.502000,242.0,267.0,284.0,318.0,True,SOFT,2.0,True,Aston Martin,0 days 00:52:06.354000,,1,,,,False,True,95.148,FP1,2025,Bahrain Grand Prix,C3
0 days 00:56:44.021000,STR,18,,15.0,3.0,,,0 days 00:00:56.468000,0 days 00:01:22.642000,0 days 00:00:43.324000,0 days 00:54:38.270000,0 days 00:56:00.697000,0 days 00:56:44.126000,106.0,95.0,185.0,168.0,False,SOFT,3.0,True,Aston Martin,0 days 00:53:41.502000,,1,,,,False,False,,FP1,2025,Bahrain Grand Prix,C3
0 days 00:59:38.197000,STR,18,,16.0,3.0,,,0 days 00:00:55.778000,0 days 00:01:13.037000,0 days 00:00:45.339000,0 days 00:57:40.042000,0 days 00:58:52.999000,0 days 00:59:38.360000,49.0,112.0,285.0,173.0,False,SOFT,4.0,True,Aston Martin,0 days 00:56:44.021000,,1,,,,False,False,,FP1,2025,Bahrain Grand Prix,C3
0 days 01:01:13.313000,STR,18,0 days 00:01:35.116000,17.0,3.0,,,0 days 00:00:30.007000,0 days 00:00:41.290000,0 days 00:00:23.819000,0 days 01:00:08.204000,0 days 01:00:49.494000,0 days 01:01:13.313000,240.0,269.0,284.0,318.0,True,SOFT,5.0,True,Aston Martin,0 days 00:59:38.197000,,1,,,,False,True,95.116,FP1,2025,Bahrain Grand Prix,C3
0 days 01:03:28.030000,STR,18,0 days 00:02:14.717000,18.0,3.0,,0 days 01:03:26.281000,0 days 00:00:42.418000,0 days 00:00:56.812000,0 days 00:00:35.487000,0 days 01:01:55.731000,0 days 01:02:52.543000,0 days 01:03:28.030000,135.0,143.0,,179.0,False,SOFT,6.0,True,Aston Martin,0 days 01:01:13.313000,,1,,,,False,False,134.717,FP1,2025,Bahrain Grand Prix,C3
0 days 01:10:16.435000,STR,18,,19.0,4.0,0 days 01:08:16.342000,,,0 days 00:00:47.998000,0 days 00:00:26.749000,,0 days 01:09:49.778000,0 days 01:10:16.562000,175.0,217.0,277.0,205.0,False,SOFT,7.0,False,Aston Martin,0 days 01:03:28.030000,,1,,,,False,False,,FP1,2025,Bahrain Grand Prix,C3
0 days 01:11:57.013000,STR,18,0 days 00:01:40.578000,20.0,4.0,,,0 days 00:00:31.647000,0 days 00:00:43.530000,0 days 00:00:25.401000,0 days 01:10:48.082000,0 days 01:11:31.612000,0 days 01:11:57.013000,233.0,236.0,273.0,298.0,False,SOFT,8.0,False,Aston Martin,0 days 01:10:16.435000,,1,,,,False,True,100.578,FP1,2025,Bahrain Grand Prix,C3
